Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.56703411648147,4.84414335728493,5.01055141666941,5.0304194567876,4.94037045513163,5.13896931094383,5.20587842163394,4.52909681383306,4.52112838953201,4.58365698850237,4.19244730617792,4.36087077867709,..,..,..
Barbados,BRB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16247.3897043,15805.8387989809,15876.1684053345,16167.8601664288,16339.3835445902,16921.9354530327,16208.7222803767,16158.3544584222,16524.899501274,16906.5936182635,16961.3399632522,16838.7287311496,16800.2099977087,13595.0344137112,..
Belarus,BLR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.30982673671616,5.21123479372464,5.2475544186699,5.36402433092856,5.73167144665661,5.84442226571736,6.34635824615165,6.2941107676709,5.80166568791964,5.83037176989114,5.94566713207934,6.28364773644065,..,..,..
Belarus,BLR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,99.8965556875216,99.8803016398675,99.8752645902631,99.8798212340857,99.8782441525152,99.8675753367139,98.9811787856667,99.0960126673384,98.929053459304,..,..,..,..,..,..
Belarus,BLR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.56679820696525,5.80936041176236,5.12171152101603,4.07856686821647,4.85421339314322,3.03607764607086,0.568127717650046,1.09111846840363,1.06214424036148,..,..,..,..,..,..
Belarus,BLR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Belarus,BLR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,93.3297574805563,94.0709412281052,94.753553069247,95.8012543658692,95.024030759372,96.8314976906431,98.4130510680166,98.0048941989348,97.8669092189426,..,..,..,..,..,..
Belarus,BLR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.103444312478449,0.119698360132466,0.109615966132446,0.10515642017501,0.105735341236783,0.116275314104842,0.43799790522741,0.348351806535195,0.313948711930051,..,..,..,..,..,..
Belarus,BLR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Belarus,BLR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2616.91299263359,2754.66446971789,2912.12336094185,3139.12098642967,3522.48985117687,3880.01436974552,6110.90466736341,6212.91277243518,5967.05220384914,5811.19794357554,5964.89294392711,6165.90933024502,6264.86096486176,6234.82432796722,..
Belgium,BEL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.4405560297525,11.5043206822099,10.7279886303644,11.1313145272907,10.9412245516012,10.5557823136393,8.65727005028135,8.04349554115034,8.44406111087655,8.32375671826537,8.1554911149366,8.17971106113614,..,..,..
Belgium,BEL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,39.6312807316395,38.4237706377674,38.9181976550242,40.956905733536,41.0584093037592,40.9315241106535,31.936127744511,33.4773852479651,39.2146431241732,..,..,..,..,..,..
Belgium,BEL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.962874367245358,2.11656363682617,1.2009043847836,1.20510764591137,1.98688843313219,2.03012519105345,0.191081252129887,0.303488014321278,0.300511876689481,..,..,..,..,..,..
Belgium,BEL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,58.179599627898,58.9546923096492,58.5132012997443,56.6998958844437,56.0881059357699,55.5309244070051,51.9010758969865,47.1357444547006,37.5323517570599,..,..,..,..,..,..
Belgium,BEL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,19.302187911517,20.0717392963443,22.0758843079356,25.8601500700087,25.4608609059547,26.6588106266553,25.4661408889538,27.0174260859836,32.8061195145799,..,..,..,..,..,..
Belgium,BEL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.555736774068839,0.560940242692513,0.444779401771705,0.295592441449959,0.37580169051486,0.336020721277812,0.462489654836668,0.408380185169646,0.457238166446195,..,..,..,..,..,..
Belgium,BEL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,19.3662184528771,16.2354677045969,15.6414089623049,13.8916480176159,13.6106599646723,12.2425882929447,6.27890560342729,6.1564711476602,6.10801173290389,..,..,..,..,..,..
Belgium,BEL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,35674.7912530713,35943.2379602838,36393.2417665704,36617.3803840227,37761.2813189981,38426.0519083731,39970.3174974794,40421.4207919096,41008.296719472,41318.0196388476,41825.7628316432,42393.2512036991,43071.1065797501,40438.920734258,..
Belize,BLZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.81957866645101,2.07787727194317,1.98180550103473,1.89289903053877,1.59122799404013,1.6561075130903,1.44631147185333,1.38666425179559,1.82862969140489,1.76439132570935,1.72975849910186,1.77512784836231,..,..,..
Belize,BLZ,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4278.01687463302,4342.08872590695,4420.72442859483,4707.02739042172,4806.05551981113,4773.62388538477,4663.92151063062,4747.06709912106,4770.23265563888,4671.91498264102,4663.28151591111,4707.40141641118,4701.0433064517,3968.49188285071,..
Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.22283892124989,0.260007167154086,0.290594072977493,0.31646596342079,0.326451486534908,0.348273908158166,0.501769487097627,0.535635874149484,0.566378736988654,0.665006633510153,0.658601659819357,0.688722324311593,..,..,..
Benin,BEN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,97.6190476190476,96.969696969697,96.8253968253968,97.5,98.7654320987654,99.0654205607477,100,100,94.4444444444444,..,..,..,..,..,..
Benin,BEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,97.6190476190476,96.969696969697,96.8253968253968,97.5,98.7654320987654,99.0654205607477,100,100,94.4444444444444,..,..,..,..,..,..
Benin,BEN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Benin,BEN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Benin,BEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.38095238095238,3.03030303030303,3.17460317460317,2.5,1.23456790123457,0.934579439252336,0,0,4.09356725146199,..,..,..,..,..,..
Benin,BEN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Benin,BEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,905.826269477766,925.716073006309,939.661663938261,942.918587867681,955.534214100597,943.629311658903,1051.55191568071,1087.7199573567,1076.79669785585,1082.4512883575,1112.81709413435,1155.31316796067,1201.56138386125,1214.65958680899,..
Bermuda,BMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,109001.586029756,115619.474683728,113172.120633639,116268.816861242,118193.148720988,119396.449407765,105492.480708055,101374.469787793,102005.62564189,102407.394383438,107237.031768386,106696.068221485,107196.815145526,100411.873883691,..
Bhutan,BTN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.62604269949612,0.596378985592478,0.649324296903535,0.573394495412844,0.485278072162415,0.631990430740014,1.19678697895767,1.30727498529316,1.31888965976768,1.66959411216958,1.78388680768761,1.82927799192997,..,..,..
Bhutan,BTN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1108.43982502698,1175.85682928633,1278.87782564352,1352.97895793629,1409.64799930697,1489.21177727918,2500.8645117328,2612.88626816591,2752.63017233678,2940.69996950715,3040.93700292467,3097.14835098189,3238.06046427497,2879.6386187822,..
Bolivia,BOL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.950314019388782,0.919554269086054,0.941343653113377,1.02292658059561,1.03869823544797,1.090735668172,1.76051411565231,1.88389931104579,1.8776911887064,1.95887859684466,1.98787565601013,2.00032766265544,..,..,..
Bolivia,BOL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,48.479381443299,45.1507537688442,46.0564053537285,52.8855032317636,51.2933893433562,58.7418300653595,67.8239305641661,71.9931467732724,68.5975609756098,..,..,..,..,..,..
Bolivia,BOL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.77319587628866,1.18090452261307,1.2189292543021,1.31578947368421,1.26022551403935,1.30718954248366,1.83508989460632,1.9988577955454,2.25140712945591,..,..,..,..,..,..
Bolivia,BOL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Bolivia,BOL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,47.7061855670103,43.9698492462312,44.8374760994264,51.5697137580794,50.0331638293168,57.4346405228758,65.9888406695598,69.994288977727,66.3461538461538,..,..,..,..,..,..
Bolivia,BOL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,50.1288659793814,53.4924623115578,52.6529636711281,45.8679593721145,47.5127128012381,40.1143790849673,31.4321140731556,25.7110222729869,28.8813320825516,..,..,..,..,..,..
Bolivia,BOL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Bolivia,BOL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2059.18527622201,2054.33094721562,2066.24164005911,2083.42192853374,2131.30710809324,2186.1866764011,2830.67345266829,2939.47745959224,3035.97165489786,3118.91368242419,3203.00443682573,3291.15635462541,3317.37094465712,2983.02704864288,..
Bosnia and Herzegovina,BIH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.71883377372856,3.66394586733001,3.87296978312167,3.94983864404113,4.13634366347749,4.31037688044507,6.16778985366107,5.59718744920459,5.71826479677561,6.59724303753134,6.75809942551679,6.78113160660171,..,..,..
Bosnia and Herzegovina,BIH,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,51.1554319685492,51.297236322617,51.1543810848401,60.0479318302858,53.0248271527341,52.404380257102,58.5353274883961,63.2735148514851,64.4826924307377,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.460255058011315,0.864824215078022,1.26101066295781,1.21604828688088,1.03708359522313,1.11887002063165,0.240673886883273,0.272277227722772,0.31351973894683,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0.217752564322961,0.185643564356436,0.191950860579692,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,48.8445680314508,48.702763677383,48.8456189151599,39.9520681697142,46.9751728472659,47.595619742898,41.4646725116039,36.7264851485149,35.5173075692623,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,50.6951769105379,50.432412107539,49.8933704218822,58.8318835434049,51.987743557511,51.2855102364704,58.0769010371898,62.8155940594059,63.9772218312112,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2847.59239030369,2913.22950439487,3056.53670841862,3172.38286708931,3371.23891243361,3501.56349239058,4390.64870618089,4518.46578593261,4729.68995905382,4940.75976924098,5150.27316852611,5387.26943617524,5578.26631405929,5433.15135828129,..
Botswana,BWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.45233315463147,2.310897523936,2.36413969660403,2.26016454228497,2.24861274187455,2.37899767491886,2.69569091867304,3.41373893467406,3.39979516352025,3.29641075500307,3.56903798327132,3.64230521985371,..,..,..
Botswana,BWA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,100,100,100,99.8916576381365,99.956766104626,99.9662959218065,..,..,..,..,..,..
Botswana,BWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.36842105263158,2.12577502214349,2.53054101221641,2.7831094049904,5.23613963039014,0.570342205323194,17.5514626218852,4.28015564202335,3.60633636670037,..,..,..,..,..,..
Botswana,BWA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Botswana,BWA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Botswana,BWA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Botswana,BWA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,97.6315789473684,97.8742249778565,97.4694589877836,97.2168905950096,94.7638603696099,99.4296577946768,82.3401950162513,95.6766104626027,96.3599595551062,..,..,..,..,..,..
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4569.21519599982,4494.93875294505,4683.95585720358,4816.57003945497,4859.62896275333,4986.32798605528,6704.53681672967,6895.57441329798,6402.91018338391,6729.06559427961,6855.16031130191,6973.09884562464,7027.04535665129,6299.2087253982,..
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.78882884368111,1.80342619486481,1.76720718153163,1.70150864276186,1.77580703557726,1.77572199746423,2.40185952057599,2.49936201612059,2.34736573083425,2.14349752363003,2.16442150357383,2.04187419904738,..,..,..
Brazil,BRA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,8.66785130836032,11.2332119765729,10.1394100170393,9.04597092268464,10.8333139761468,10.2304277813479,20.5461078347598,24.253239222485,23.4329117754259,..,..,..,..,..,..
Brazil,BRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.34753948009515,4.81510343735921,3.88780082795491,2.95192115035722,3.13018611289627,2.89752948269745,4.65070671130598,5.99728096625588,5.04425326483877,..,..,..,..,..,..
Brazil,BRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.73282508383251,4.34662169566647,4.00264991856418,3.66636566494391,2.99675057361796,2.44520920123166,2.70532449885834,2.60356792759176,..,..,..,..,..,..,..
Brazil,BRA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.16591671204609,3.02001777734484,3.58896175843504,3.59829719025413,4.9719578890859,4.66760786337595,12.0823819462927,13.7263798757642,13.6662471718485,..,..,..,..,..,..
Brazil,BRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,87.2439884210828,81.5432196476189,82.7642469284377,83.8823183902904,82.7963649784619,83.729372036533,68.4634457254122,63.2249839583781,61.8484936009848,..,..,..,..,..,..
Brazil,BRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,3.15439511621908,3.39809076186881,2.66264743064937,2.49575258207329,2.73116997416461,2.66529043527453,3.81301917716111,4.52957838046494,4.72241133873863,..,..,..,..,..,..
